row,variant,area,notes,country_code,period,age,age_interval_width,death_rate,q,p,l,d,L,S,T,e,a,sex
57890,Estimates,Norway,18,578,2010-2015,70,5,0.014452761,0.069928279,0.93007172,88306.186,6175.0996,427260.9,0.90598007,1510424.4,17.104401,2.6891021,female
57891,Estimates,Norway,18,578,2010-2015,75,5,0.026394558,0.1243995,0.8756005,82131.086,10217.066,387089.86,0.83119353,1083163.5,13.188228,2.6935092,female
57892,Estimates,Norway,18,578,2010-2015,80,5,0.050308245,0.22508137,0.77491863,71914.02,16186.506,321746.59,0.537769317242181,696073.61,9.6792477,2.6632688,female
57893,Estimates,Norway,18,578,2010-2015,85,15,0.148873871882183,NA,NA,55727.514,55727.514,374327.03,NA,374327.03,6.7170954,6.7170954,female
57894,Estimates,Sweden,NA,752,2010-2015,0,1,0.0021217023,0.0021174793,0.99788252,1e5,211.74793,99800.962,0.99770563,8373642.5,83.736425,0.06002354,female
57895,Estimates,Sweden,NA,752,2010-2015,1,4,1.0904316e-4,4.3606209e-4,0.99956394,99788.252,43.513874,399051.86,0.99953317,8273841.5,82.913984,1.6753864,female
57896,Estimates,Sweden,NA,752,2010-2015,5,5,7.903531e-5,3.9509434e-4,0.99960491,99744.738,39.408581,498619.94,0.99962417,7874789.7,78.949424,2.3672067,female
57897,Estimates,Sweden,NA,752,2010-2015,10,5,7.602354e-5,3.8004594e-4,0.99961995,99705.33,37.892606,498432.54,0.99939868,7376169.7,73.979693,2.516428,female
57898,Estimates,Sweden,NA,752,2010-2015,15,5,1.7907062e-4,8.9498593e-4,0.99910501,99667.437,89.200954,498132.82,0.99895529,6877737.2,69.006863,2.7089568,female
57899,Estimates,Sweden,NA,752,2010-2015,20,5,2.3609024e-4,0.0011797903,0.99882021,99578.236,117.48143,497612.42,0.99868106,6379604.4,64.066252,2.6271567,female
57900,Estimates,Sweden,NA,752,2010-2015,25,5,2.7810985e-4,0.0013895771,0.99861042,99460.755,138.20839,496956.1,0.99850548,5881991.9,59.138823,2.4844017,female
57901,Estimates,Sweden,NA,752,2010-2015,30,5,3.4514909e-4,0.0017243577,0.99827564,99322.546,171.2676,496213.38,0.99801476,5385035.9,54.217658,2.6682826,female
57902,Estimates,Sweden,NA,752,2010-2015,35,5,4.6114909e-4,0.0023032892,0.99769671,99151.279,228.37407,495228.28,0.99715667,4888822.5,49.306701,2.687522,female
57903,Estimates,Sweden,NA,752,2010-2015,40,5,6.9628641e-4,0.0034758409,0.99652416,98922.905,343.84028,493820.18,0.99525957,4393594.2,44.414327,2.6898037,female
57904,Estimates,Sweden,NA,752,2010-2015,45,5,0.0012204708,0.0060848224,0.99391518,98579.064,599.83609,491479.26,0.99198327,3899774,39.55986,2.6392605,female
57905,Estimates,Sweden,NA,752,2010-2015,50,5,0.0021078043,0.010488317,0.98951168,97979.228,1027.6372,487539.21,0.98671465,3408294.7,34.785891,2.706456,female
57906,Estimates,Sweden,NA,752,2010-2015,55,5,0.0033272829,0.016509576,0.98349042,96951.591,1600.6297,481062.08,0.97894369,2920755.5,30.125916,2.6909867,female
57907,Estimates,Sweden,NA,752,2010-2015,60,5,0.0054000676,0.026670611,0.97332939,95350.961,2543.0684,470932.69,0.96513361,2439693.4,25.586459,2.7105929,female
57908,Estimates,Sweden,NA,752,2010-2015,65,5,0.0089834643,0.043995192,0.95600481,92807.893,4083.101,454512.97,0.94412917,1968760.8,21.21329,2.6668474,female
57909,Estimates,Sweden,NA,752,2010-2015,70,5,0.014654583,0.070877137,0.92912286,88724.792,6288.5592,429118.95,0.90611057,1514247.8,17.066795,2.6934286,female
57910,Estimates,Sweden,NA,752,2010-2015,75,5,0.025968679,0.12248717,0.87751283,82436.233,10097.381,388829.21,0.83267532,1085128.8,13.163251,2.6873261,female
57911,Estimates,Sweden,NA,752,2010-2015,80,5,0.050408973,0.22561648,0.77438352,72338.852,16320.837,323768.49,0.535015565066436,696299.63,9.6255278,2.6762363,female
57912,Estimates,Sweden,NA,752,2010-2015,85,15,0.150371360872094,NA,NA,56018.014,56018.014,372531.14,NA,372531.14,6.6502025,6.6502025,female
57913,Estimates,United Kingdom,NA,826,2010-2015,0,1,0.0035919847,0.0035798859,0.99642011,1e5,357.98859,99663.174,0.99615295,8283014.4,82.830144,0.059114772,female
57914,Estimates,United Kingdom,NA,826,2010-2015,1,4,1.5863939e-4,6.343112e-4,0.99936569,99642.011,63.204044,398413.3,0.99944781,8183351.2,82.12752,1.5516911,female
57915,Estimates,United Kingdom,NA,826,2010-2015,5,5,7.0967234e-5,3.5477018e-4,0.99964523,99578.807,35.327591,497801.45,0.99963948,7784937.9,78.178662,2.3790539,female
57916,Estimates,United Kingdom,NA,826,2010-2015,10,5,8.2770516e-5,4.1377324e-4,0.99958623,99543.48,41.188428,497621.98,0.99941955,7287136.5,73.205563,2.6833021,female
57917,Estimates,United Kingdom,NA,826,2010-2015,15,5,1.5968857e-4,7.9815667e-4,0.99920184,99502.291,79.418417,497333.13,0.9990431,6789514.5,68.234755,2.7546264,female
57918,Estimates,United Kingdom,NA,826,2010-2015,20,5,2.1480334e-4,0.0010734612,0.99892654,99422.873,106.7266,496857.24,0.99874849,6292181.4,63.287061,2.5907768,female
57919,Estimates,United Kingdom,NA,826,2010-2015,25,5,2.9362304e-4,0.0014670943,0.99853291,99316.146,145.70615,496235.41,0.99819701,5795324.1,58.352286,2.6300395,female
57920,Estimates,United Kingdom,NA,826,2010-2015,30,5,4.4140997e-4,0.0022047732,0.99779523,99170.44,218.64833,495340.71,0.9972881,5299088.7,53.434156,2.6606513,female
57921,Estimates,United Kingdom,NA,826,2010-2015,35,5,6.6611495e-4,0.0033254481,0.99667455,98951.792,329.05905,493997.39,0.9957881,4803748,48.546347,2.6856151,female
57922,Estimates,United Kingdom,NA,826,2010-2015,40,5,0.001050361,0.0052390571,0.99476094,98622.733,516.69013,491916.72,0.99344181,4309750.6,43.699363,2.6834453,female
57923,Estimates,United Kingdom,NA,826,2010-2015,45,5,0.0016237546,0.0080883261,0.99191167,98106.043,793.51367,488690.64,0.98965826,3817833.9,38.91538,2.6817388,female
57924,Estimates,United Kingdom,NA,826,2010-2015,50,5,0.0026052467,0.012947901,0.9870521,97312.529,1259.993,483636.73,0.98369258,3329143.3,34.210839,2.6778339,female
57925,Estimates,United Kingdom,NA,826,2010-2015,55,5,0.0040722635,0.020169991,0.97983001,96052.536,1937.3788,475749.86,0.97482262,2845506.5,29.624481,2.6706592,female
57926,Estimates,United Kingdom,NA,826,2010-2015,60,5,0.0062684117,0.030888884,0.96911112,94115.157,2907.1121,463771.73,0.96132195,2369756.7,25.179331,2.6595139,female
57927,Estimates,United Kingdom,NA,826,2010-2015,65,5,0.0098619046,0.048205965,0.95179404,91208.045,4396.7718,445833.94,0.93764238,1905984.9,20.897114,2.6786876,female
57928,Estimates,United Kingdom,NA,826,2010-2015,70,5,0.016551169,0.079700841,0.92029916,86811.273,6918.9315,418032.8,0.89568625,1460151,16.819832,2.6840983,female
57929,Estimates,United Kingdom,NA,826,2010-2015,75,5,0.028836025,0.13514392,0.86485608,79892.342,10796.964,374426.23,0.81912999,1042118.2,13.044031,2.6812484,female
57930,Estimates,United Kingdom,NA,826,2010-2015,80,5,0.053676065,0.2382598,0.7617402,69095.378,16462.651,306703.75,0.540650818370633,667691.97,9.6633377,2.6447818,female
57931,Estimates,United Kingdom,NA,826,2010-2015,85,15,0.145801789116258,NA,NA,52632.727,52632.727,360988.21,NA,360988.21,6.8586264,6.8586264,female
57951,Estimates,Albania,NA,8,2010-2015,0,1,0.013840023,0.013666351,0.98633365,1e5,1366.6351,98745.141,0.98587937,7987142.4,79.871424,0.081790758,female
57952,Estimates,Albania,NA,8,2010-2015,1,4,3.6000001e-4,0.001438763,0.99856124,98633.365,141.91004,394194.54,0.99842231,7888397.3,79.976966,1.6118233,female
57953,Estimates,Albania,NA,8,2010-2015,5,5,2.4e-4,0.0011992804,0.99880072,98491.455,118.11887,492161.98,0.99905033,7494202.8,76.089878,2.5,female
57954,Estimates,Albania,NA,8,2010-2015,10,5,1.4e-4,6.9975509e-4,0.99930024,98373.336,68.837242,491694.59,0.9991232,7002040.8,71.178239,2.5,female
57955,Estimates,Albania,NA,8,2010-2015,15,5,2.3e-4,0.001149394,0.99885061,98304.499,112.9906,491263.47,0.99848489,6510346.2,66.22633,2.7075477,female
57956,Estimates,Albania,NA,8,2010-2015,20,5,3.8e-4,0.0018983034,0.9981017,98191.508,186.39728,490519.15,0.99785512,6019082.7,61.299422,2.6480944,female
57957,Estimates,Albania,NA,8,2010-2015,25,5,4.7e-4,0.0023473216,0.99765268,98005.111,230.04951,489467.05,0.99748854,5528563.6,56.410972,2.5722287,female
57958,Estimates,Albania,NA,8,2010-2015,30,5,5.4e-4,0.002696479,0.99730352,97775.061,263.6484,488237.77,0.99695539,5039096.5,51.537646,2.5818641,female
57959,Estimates,Albania,NA,8,2010-2015,35,5,7e-4,0.0034942155,0.99650578,97511.413,340.72589,486751.28,0.99574262,4550858.8,46.670011,2.6350848,female
57960,Estimates,Albania,NA,8,2010-2015,40,5,0.00104,0.0051874301,0.99481257,97170.687,504.06615,484678.99,0.99351516,4064107.5,41.824418,2.670058,female
57961,Estimates,Albania,NA,8,2010-2015,45,5,0.0016,0.0079702535,0.99202975,96666.621,770.45748,481535.92,0.99026886,3579428.5,37.028588,2.6673835,female
57962,Estimates,Albania,NA,8,2010-2015,50,5,0.00236,0.011735256,0.98826474,95896.163,1125.3661,476850.03,0.98561285,3097892.6,32.304656,2.6622837,female
57963,Estimates,Albania,NA,8,2010-2015,55,5,0.00357,0.017704426,0.98229557,94770.797,1677.8626,469989.52,0.97645607,2621042.5,27.656647,2.6967915,female
57964,Estimates,Albania,NA,8,2010-2015,60,5,0.00629,0.031008075,0.96899192,93092.935,2886.6327,458924.12,0.95745083,2151053,23.106512,2.7341923,female
57965,Estimates,Albania,NA,8,2010-2015,65,5,0.0117,0.056991009,0.94300899,90206.302,5140.9482,439397.28,0.9215797,1692128.9,18.758433,2.7369482,female
57966,Estimates,Albania,NA,8,2010-2015,70,5,0.02205,0.10496539,0.89503461,85065.354,8928.9184,404939.61,0.85764065,1252731.6,14.726696,2.7167269,female
57967,Estimates,Albania,NA,8,2010-2015,75,5,0.04128,0.18829672,0.81170328,76136.436,14336.241,347292.67,0.75234457,847792.01,11.135168,2.670972,female
57968,Estimates,Albania,NA,8,2010-2015,80,5,0.0757,0.32005046,0.67994954,61800.194,19779.18,261283.76,0.477953837062003,500499.34,8.0986693,2.5875029,female
57969,Estimates,Albania,NA,8,2010-2015,85,15,0.175661693004912,NA,NA,42021.014,42021.014,239215.58,NA,239215.58,5.6927608,5.6927608,female
57970,Estimates,Bosnia and Herzegovina,NA,70,2010-2015,0,1,0.0070746791,0.0070284894,0.99297151,1e5,702.84894,99347.112,0.99243433,7881879.7,78.818797,0.071085469,female
57971,Estimates,Bosnia and Herzegovina,NA,70,2010-2015,1,4,3.2269699e-4,0.0012897527,0.99871025,99297.151,128.06877,396870.05,0.99882616,7782532.6,78.376192,1.5125647,female
57972,Estimates,Bosnia and Herzegovina,NA,70,2010-2015,5,5,1.70067e-4,8.4997362e-4,0.99915003,99169.082,84.291104,495634.68,0.99918617,7385662.5,74.475455,2.5,female
57973,Estimates,Bosnia and Herzegovina,NA,70,2010-2015,10,5,1.5559e-4,7.7764751e-4,0.99922235,99084.791,77.053042,495231.32,0.99906906,6890027.8,69.536684,2.5,female
57974,Estimates,Bosnia and Herzegovina,NA,70,2010-2015,15,5,2.30116e-4,0.0011499562,0.99885004,99007.738,113.85456,494770.29,0.99865006,6394796.5,64.588856,2.6426308,female
57975,Estimates,Bosnia and Herzegovina,NA,70,2010-2015,20,5,3.09251e-4,0.0015451072,0.99845489,98893.884,152.80166,494102.38,0.99830745,5900026.2,59.660173,2.5979569,female
57976,Estimates,Bosnia and Herzegovina,NA,70,2010-2015,25,5,3.69396e-4,0.0018453365,0.99815466,98741.082,182.21052,493266.09,0.99792075,5405923.8,54.748477,2.5889275,female
57977,Estimates,Bosnia and Herzegovina,NA,70,2010-2015,30,5,4.75658e-4,0.0023756168,0.99762438,98558.871,234.13812,492240.47,0.99711336,4912657.8,49.844907,2.634337,female
57978,Estimates,Bosnia and Herzegovina,NA,70,2010-2015,35,5,7.07292e-4,0.0035306756,0.99646932,98324.733,347.15274,490819.54,0.99546445,4420417.3,44.957328,2.6836663,female
57979,Estimates,Bosnia and Herzegovina,NA,70,2010-2015,40,5,0.001156751,0.0057684718,0.99423153,97977.581,565.18091,488593.41,0.9924267,3929597.7,40.107111,2.7095938,female
57980,Estimates,Bosnia and Herzegovina,NA,70,2010-2015,45,5,0.001956791,0.0097403878,0.99025961,97412.4,948.83455,484893.15,0.9872301,3441004.3,35.32409,2.7141941,female
57981,Estimates,Bosnia and Herzegovina,NA,70,2010-2015,50,5,0.003297996,0.016366328,0.98363367,96463.565,1578.7543,478701.11,0.97867477,2956111.2,30.644847,2.7091325,female
57982,Estimates,Bosnia and Herzegovina,NA,70,2010-2015,55,5,0.005518586,0.027247957,0.97275204,94884.811,2585.4172,468492.7,0.96436072,2477410.1,26.109659,2.7058419,female
57983,Estimates,Bosnia and Herzegovina,NA,70,2010-2015,60,5,0.009360905,0.045820659,0.95417934,92299.394,4229.219,451795.95,0.93940559,2008917.4,21.765228,2.7061926,female
57984,Estimates,Bosnia and Herzegovina,NA,70,2010-2015,65,5,0.016304727,0.078574233,0.92142577,88070.175,6920.0464,424419.64,0.89650822,1557121.4,17.680463,2.6978146,female
57985,Estimates,Bosnia and Herzegovina,NA,70,2010-2015,70,5,0.028477069,0.13352292,0.86647708,81150.128,10835.402,380495.7,0.82775932,1132701.8,13.958102,2.6692196,female
57986,Estimates,Bosnia and Herzegovina,NA,70,2010-2015,75,5,0.048836587,0.21875241,0.78124759,70314.726,15381.516,314958.86,0.72514544,752206.09,10.697703,2.6195604,female
57987,Estimates,Bosnia and Herzegovina,NA,70,2010-2015,80,5,0.082381009,0.34250828,0.65749172,54933.21,18815.08,228390.98,0.477661688102632,437247.23,7.9596155,2.5405329,female
57988,Estimates,Bosnia and Herzegovina,NA,70,2010-2015,85,15,0.172932967688478,NA,NA,36118.131,36118.131,208856.25,NA,208856.25,5.7825874,5.7825874,female
57989,Estimates,Croatia,NA,191,2010-2015,0,1,0.0035,0.0034885284,0.99651147,1e5,348.85284,99672.24,0.9960989,8038062.9,80.380629,0.060465586,female
57990,Estimates,Croatia,NA,191,2010-2015,1,4,2.2999999e-4,9.1947518e-4,0.99908052,99651.147,91.626756,398377.21,0.99926949,7938390.6,79.661809,1.5183242,female
57991,Estimates,Croatia,NA,191,2010-2015,5,5,9e-5,4.4989877e-4,0.9995501,99559.52,44.791706,497685.62,0.99952512,7540013.4,75.733726,2.5,female
57992,Estimates,Croatia,NA,191,2010-2015,10,5,1e-4,4.9987503e-4,0.99950012,99514.729,49.744928,497449.28,0.99931454,7042327.8,70.766688,2.5,female
57993,Estimates,Croatia,NA,191,2010-2015,15,5,1.9e-4,9.4958621e-4,0.99905041000000006,99464.984,94.450577,497108.3,0.99883515,6544878.5,65.80083,2.7065316,female
57994,Estimates,Croatia,NA,191,2010-2015,20,5,2.7e-4,0.0013491212,0.99865088,99370.533,134.0629,496529.24,0.99860092,6047770.2,60.860801,2.5875327,female
57995,Estimates,Croatia,NA,191,2010-2015,25,5,2.9e-4,0.0014489836,0.99855102,99236.47,143.79202,495834.56,0.99831863,5551241,55.939525,2.5812797,female
57996,Estimates,Croatia,NA,191,2010-2015,30,5,4e-4,0.001998133,0.99800187,99092.678,198.00035,495000.88,0.99746966,5055406.4,51.016952,2.6640807,female
57997,Estimates,Croatia,NA,191,2010-2015,35,5,6.4e-4,0.0031953079,0.99680469,98894.678,315.99895,493748.36,0.99580776,4560405.5,46.113761,2.7055941,female
57998,Estimates,Croatia,NA,191,2010-2015,40,5,0.00108,0.0053866894,0.99461331,98578.679,531.01273,491678.45,0.9929827,4066657.2,41.252908,2.7120214,female
57999,Estimates,Croatia,NA,191,2010-2015,45,5,0.00179,0.0089133021,0.9910867,98047.666,873.92847,488228.2,0.98860194,3574978.7,36.46164,2.6998856,female
58e3,Estimates,Croatia,NA,191,2010-2015,50,5,0.00287,0.014255331,0.98574467,97173.738,1385.2438,482663.34,0.98205961,3086750.5,31.765275,2.6860754,female
58001,Estimates,Croatia,NA,191,2010-2015,55,5,0.0045,0.022268006,0.97773199,95788.494,2133.0188,474004.17,0.97166982,2604087.2,27.185804,2.6848316,female
58002,Estimates,Croatia,NA,191,2010-2015,60,5,0.00729,0.035850501,0.9641495,93655.475,3357.5957,460575.55,0.95204436,2130083,22.743817,2.7061478,female
58003,Estimates,Croatia,NA,191,2010-2015,65,5,0.01302,0.063225386,0.93677461,90297.879,5709.1183,438488.35,0.91376348,1669507.5,18.488889,2.7227574,female
58004,Estimates,Croatia,NA,191,2010-2015,70,5,0.02419,0.11458165,0.88541835,84588.761,9692.3196,400674.64,0.847472,1231019.1,14.552987,2.7023907,female
58005,Estimates,Croatia,NA,191,2010-2015,75,5,0.04381,0.19862288,0.80137712,74896.442,14876.147,339560.54,0.7428617,830344.49,11.086568,2.6525059,female
58006,Estimates,Croatia,NA,191,2010-2015,80,5,0.07795,0.32759947,0.67240053,60020.294,19662.616,252246.52,0.48603345728808,490783.95,8.1769667,2.5661962,female
58007,Estimates,Croatia,NA,191,2010-2015,85,15,0.169188033634919,NA,NA,40357.678,40357.678,238537.42,NA,238537.42,5.9105835,5.9105835,female
58008,Estimates,Greece,NA,300,2010-2015,0,1,0.0029716667000000002,0.0029633888,0.99703661,1e5,296.33888,99721.441,0.9967877,8332192.4,83.321924,0.06,female
58009,Estimates,Greece,NA,300,2010-2015,1,4,1.5833333e-4,6.3310745e-4,0.99936689,99703.661,63.123131,398672.41,0.99940324,8232471,82.569395,1.7466667,female
58010,Estimates,Greece,NA,300,2010-2015,5,5,8.3333333e-5,4.165778e-4,0.99958342,99640.538,41.508036,498096.43,0.99955859,7833798.6,78.620597,2.44,female
58011,Estimates,Greece,NA,300,2010-2015,10,5,1.0333333e-4,5.1654363e-4,0.99948346,99599.03,51.447245,497876.56,0.99928143,7335702.2,73.652345,2.695,female
58012,Estimates,Greece,NA,300,2010-2015,15,5,1.8e-4,8.9960381e-4,0.9991004,99547.583,89.553385,497518.81,0.99893305,6837825.6,68.689017,2.5533333,female
58013,Estimates,Greece,NA,300,2010-2015,20,5,2.4833333e-4,0.0012409122,0.99875909,99458.029,123.41868,496987.98,0.99878183,6340306.8,63.748566,2.5516667,female
58014,Estimates,Greece,NA,300,2010-2015,25,5,2.4333333e-4,0.0012159551,0.99878404,99334.611,120.78642,496382.56,0.99847679,5843318.8,58.824601,2.595,female
58015,Estimates,Greece,NA,300,2010-2015,30,5,3.75e-4,0.0018733269,0.99812667,99213.824,185.85992,495626.46,0.9978007,5346936.3,53.893057,2.6183333,female
58016,Estimates,Greece,NA,300,2010-2015,35,5,5.2666667e-4,0.0026301243,0.99736988,99027.964,260.45585,494536.43,0.99681618,4851309.8,48.989291,2.6833333,female
58017,Estimates,Greece,NA,300,2010-2015,40,5,8.1666667e-4,0.0040760932,0.99592391,98767.508,402.58557,492961.92,0.99446212,4356773.4,44.111403,2.825,female
58018,Estimates,Greece,NA,300,2010-2015,45,5,0.0013933333,0.0069441067,0.99305589,98364.923,683.05652,490231.95,0.99115639,3863811.4,39.280379,2.6683333,female
58019,Estimates,Greece,NA,300,2010-2015,50,5,0.0021866667,0.010877083,0.98912292,97681.866,1062.4938,485896.53,0.98651047,3373579.5,34.536395,2.635,female
58020,Estimates,Greece,NA,300,2010-2015,55,5,0.0033333333,0.016537126,0.98346287,96619.373,1597.8067,479342.02,0.98030195,2887682.9,29.887205,2.65,female
58021,Estimates,Greece,NA,300,2010-2015,60,5,0.0047566667,0.023522631,0.97647737,95021.566,2235.1573,469899.91,0.96991202,2408340.9,25.345204,2.67,female
58022,Estimates,Greece,NA,300,2010-2015,65,5,0.00748,0.036741336,0.96325866,92786.409,3409.0966,455761.57,0.95249915,1938441,20.891433,2.6033333,female
58023,Estimates,Greece,NA,300,2010-2015,70,5,0.012953333,0.062915341,0.93708466,89377.312,5623.2041,434112.51,0.90897196,1482679.4,16.588991,2.7283333,female
58024,Estimates,Greece,NA,300,2010-2015,75,5,0.027228333,0.12828259,0.87171741,83754.108,10744.194,394596.1,0.81116264,1048566.9,12.519588,2.75,female
58025,Estimates,Greece,NA,300,2010-2015,80,5,0.060861667,0.26682268,0.73317732,73009.914,19480.701,320081.62,0.510556732323978,653970.83,8.957288,2.6916667,female
58026,Estimates,Greece,NA,300,2010-2015,85,15,0.16032028401572,NA,NA,53529.213,53529.213,333889.21,NA,333889.21,6.2375139,6.2375139,female
58027,Estimates,Italy,NA,380,2010-2015,0,1,0.0028304188,0.0028228985,0.9971771,1e5,282.28985,99734.304,0.99697952,8466069,84.66069,0.058783781,female
58028,Estimates,Italy,NA,380,2010-2015,1,4,1.2636486e-4,5.0531322e-4,0.99949469,99717.71,50.388677,398755.46,0.99951321,8366334.7,83.900189,1.7101462,female
58029,Estimates,Italy,NA,380,2010-2015,5,5,7.2180177e-5,3.6083607e-4,0.99963916,99667.321,35.963564,498247.1,0.99964034,7967579.2,79.941741,2.5112824,female
58030,Estimates,Italy,NA,380,2010-2015,10,5,7.7378375e-5,3.8682285e-4,0.99961318,99631.358,38.539685,498067.91,0.99946515,7469332.1,74.969691,2.6937281,female
58031,Estimates,Italy,NA,380,2010-2015,15,5,1.3876126e-4,6.9357976e-4,0.99930642,99592.818,69.075563,497801.51,0.99921404,6971264.2,69.99766,2.6463974,female
58032,Estimates,Italy,NA,380,2010-2015,20,5,1.7115315e-4,8.5540725e-4,0.99914459,99523.743,85.133331,497410.26,0.99912772,6473462.7,65.044406,2.5514655999999998,female
58033,Estimates,Italy,NA,380,2010-2015,25,5,1.7995044e-4,8.9936012e-4,0.99910064,99438.609,89.43112,496976.38,0.99890904,5976052.5,60.097909,2.5772621,female
58034,Estimates,Italy,NA,380,2010-2015,30,5,2.6812612e-4,0.0013397894,0.99866021,99349.178,133.10697,496434.2,0.99831642,5479076.1,55.149687,2.6583311,female
58035,Estimates,Italy,NA,380,2010-2015,35,5,4.2388287e-4,0.0021173553,0.99788264,99216.071,210.07567,495598.41,0.99722179,4982641.9,50.220109,2.7058423,female
58036,Estimates,Italy,NA,380,2010-2015,40,5,7.1940087e-4,0.00359113,0.99640887,99005.996,355.5434,494221.53,0.99521884,4487043.5,45.320927,2.7261711,female
